"","storm_id","pollutant","roof","p_mg_m2"
"457",15,"Cd","eco",3.99957351506871e-05
"458",15,"Co","eco",0.000352491571292372
"459",15,"Cr","eco",0.0027211137301061
"460",15,"Cu","eco",0.02281634920083
"461",15,"Fe","eco",0.0973507756240719
"462",15,"K","eco",5.7248912683576
"463",15,"Mg","eco",3.17727945094108
"464",15,"Mn","eco",0.00205783343131091
"465",15,"Mo","eco",0.000610991950746694
"466",15,"Na","eco",7.07924510408312
"467",15,"Ni","eco",0.00121233583357292
"468",15,"P","eco",0.597901819351425
"469",15,"Pb","eco",0.000805719884477819
"470",15,"Se","eco",0.0111629001067502
"471",15,"Sr","eco",0.178572772430656
"472",15,"Ti","eco",0.00337885968002377
"473",15,"V","eco",0.010484875326957
"474",15,"Zn","eco",0.116072002036628
"475",16,"Al","con",0.351228628566562
"476",16,"Al","eco",0.963371478942084
"477",16,"As","con",0.0011886952246045
"478",16,"As","eco",0.0163396303521747
"479",16,"B","con",0.0289432337614129
"480",16,"B","eco",0.122318040613906
"481",16,"Ba","con",0.219686070453505
"482",16,"Ba","eco",0.345245055000398
"483",16,"Ca","con",42.6753919058026
"484",16,"Ca","eco",412.669500467994
"485",16,"Cd","con",0.000234651121222706
"486",16,"Cd","eco",0.00027592574275449
"487",16,"Co","con",0.000652185936218091
"488",16,"Co","eco",0.00219393798108572
"489",16,"Cr","con",0.0080533787387073
"490",16,"Cr","eco",0.0131241227015957
"491",16,"Cu","con",0.0138013885248303
"492",16,"Cu","eco",0.156567227835827
"493",16,"Fe","con",0.129583962631931
"494",16,"Fe","eco",0.622501220130877
"495",16,"K","con",8.42874866503278
"496",16,"K","eco",38.2546509862658
"497",16,"Mg","con",0.867001145210467
"498",16,"Mg","eco",22.6947714606336
"499",16,"Mn","con",0.0175033034755258
"500",16,"Mn","eco",0.0108185169794241
"501",16,"Mo","con",0.000994166314740718
"502",16,"Mo","eco",0.0053635082914242
"503",16,"NH3","con",17.0788532537955
"504",16,"NH3","eco",12.4967704910625
"505",16,"NO3","con",0.533109976791808
"506",16,"NO3","eco",3.31038774807138
"507",16,"Na","con",5.07206042163652
"508",16,"Na","eco",47.9741571480815
"509",16,"Ni","con",0.00646523025550861
"510",16,"Ni","eco",0.0105530959543942
"511",16,"P","con",0.425046022071279
"512",16,"P","eco",3.8711063231618
"513",16,"PO4","con",0.306314962786623
"514",16,"PO4","eco",3.90439224774069
"515",16,"Pb","con",0.000585525762504025
"516",16,"Pb","eco",0.00209929326195429
"517",16,"Se","con",0.00629443349114703
"518",16,"Se","eco",0.00814205356103721
"519",16,"Sr","con",0.0503400010120666
"520",16,"Sr","eco",1.33366110826772
"521",16,"Ti","con",0.00391564102418295
"522",16,"Ti","eco",0.0386335346477654
"523",16,"V","con",0.00080008980625349
"524",16,"V","eco",0.0630790972313072
