datetime,airtemp.c,rh.percent,ws_ms,winddir_deg
1/24/2019 16:00,10.12,69.39,1.625,325.9
1/24/2019 16:15,10.3,66.9,1.118,294.2
1/24/2019 16:30,10.32,64.57,0.841,294.4
1/24/2019 16:45,10.24,68.8,0.795,223.2
1/24/2019 17:00,10.3,65.57,1.148,302.6
1/24/2019 17:15,10.32,63.93,0.779,267.4
1/24/2019 17:30,10.38,63.07,0.436,268.5
1/24/2019 17:45,10.08,64.26,1.664,296
1/24/2019 18:00,9.96,64.58,1.501,292.9
1/24/2019 18:15,9.84,64.19,1.352,291.1
1/24/2019 18:30,9.54,65.49,1.014,269.4
1/24/2019 18:45,9.28,66.92,0.92,307.4
1/24/2019 19:00,8.82,69.15,1.238,287.6
1/24/2019 19:15,8.82,69.68,0.673,273.4
1/24/2019 19:30,8.34,72.38,0.237,312
1/24/2019 19:45,7.959,74.91,0.266,272.6
1/24/2019 20:00,7.398,78.74,0,248.2
1/24/2019 20:15,7.038,81.5,0,246.7
1/24/2019 20:30,6.866,83.9,0,214
1/24/2019 20:45,6.459,85,0,222.6
1/24/2019 21:00,6.177,86.5,0,222.7
1/24/2019 21:15,6.235,86.5,0.276,241.4
1/24/2019 21:30,6.119,88,0,264.5
1/24/2019 21:45,5.877,88.9,0,261.1
1/24/2019 22:00,5.837,90.7,0,280.7
1/24/2019 22:15,6.057,89.1,0,322.7
1/24/2019 22:30,6.478,86.9,0.244,312.9
1/24/2019 22:45,6.339,88.4,0.492,286.8
1/24/2019 23:00,6.298,87.9,0.42,190.8
1/24/2019 23:15,5.988,89.5,0.314,286.2
1/24/2019 23:30,5.739,90.7,0,260.7
1/24/2019 23:45,5.675,90.9,0,245.5
1/25/2019 00:00,5.616,91.3,0.226,259.2
1/25/2019 00:15,5.596,91.3,0,256.2
1/25/2019 00:30,5.214,91.8,0,274.5
1/25/2019 00:45,5.093,92.7,0,224.6
1/25/2019 01:00,4.872,91.9,0,220.3
1/25/2019 01:15,4.461,94.9,0,286.6
1/25/2019 01:30,4.132,95.1,0,286
1/25/2019 01:45,3.821,97.9,0,282
1/25/2019 02:00,3.509,98.9,0,277.5
1/25/2019 02:15,3.709,99.3,0,263
1/25/2019 02:30,3.931,98.3,0.258,251.6
1/25/2019 02:45,3.934,97.9,0.287,185
1/25/2019 03:00,3.933,98.1,0.539,281.1
1/25/2019 03:15,3.753,97.7,0.221,266.8
1/25/2019 03:30,3.694,97.3,0.221,268.2
1/25/2019 03:45,3.836,97.7,0.243,269.7
1/25/2019 04:00,3.853,97.4,0,315
1/25/2019 04:15,3.59,97.1,0,285.8
1/25/2019 04:30,3.414,97.6,0,269
1/25/2019 04:45,3.455,98.7,0,269.1
1/25/2019 05:00,3.412,98.8,0,268.6
1/25/2019 05:15,3.514,99.1,0,235.7
1/25/2019 05:30,3.693,99.2,0,263.4
1/25/2019 05:45,3.812,98.3,0,281.5
1/25/2019 06:00,3.911,97.7,0,283.2
1/25/2019 06:15,3.891,97.4,0,264.4
1/25/2019 06:30,3.854,97.8,0,102.8
1/25/2019 06:45,3.937,97.7,0,331
1/25/2019 07:00,4.199,96.9,0,54.17
1/25/2019 07:15,4.394,96.8,0,65.4
1/25/2019 07:30,4.517,95.4,0.233,67.34
1/25/2019 07:45,4.699,95.2,0.308,89.8
1/25/2019 08:00,4.615,94.7,0.252,47.95
1/25/2019 08:15,4.818,94.3,0.221,73.99
1/25/2019 08:30,4.901,93.9,0,76.39
1/25/2019 08:45,4.857,92.4,0.218,84.6
1/25/2019 09:00,4.92,91.2,0,81.3
1/25/2019 09:15,5.116,90.8,0,75.19
1/25/2019 09:30,5.156,90.8,0,71.98
1/25/2019 09:45,5.295,89.6,0,63.23
1/25/2019 10:00,5.441,88.7,0,70.16
1/25/2019 10:15,5.68,87.5,0,64.36
1/25/2019 10:30,5.995,86.3,0,63.5
1/25/2019 10:45,6.496,85.8,0,72.3
1/25/2019 11:00,6.96,82,0,76.89
1/25/2019 11:15,7.499,78.57,0.228,297.5
1/25/2019 11:30,6.975,83.8,0.778,308.4
1/25/2019 11:45,7.26,80.7,0.626,265.9
1/25/2019 12:00,6.941,83.3,0.766,249.7
1/25/2019 12:15,7.22,82.3,1.028,286.7
1/25/2019 12:30,7.049,83.4,1.371,310.3
1/25/2019 12:45,7.601,81,1.38,257.8
1/25/2019 13:00,7.919,78.21,0.562,308.2
1/25/2019 13:15,8.44,74.79,0.873,31.6
1/25/2019 13:30,8.02,74.7,0.962,311.6
1/25/2019 13:45,8.32,70.56,0.609,195.1
1/25/2019 14:00,7.66,75.87,1.368,304.6
1/25/2019 14:15,8.04,73.55,0.308,328.4
1/25/2019 14:30,8.14,73.08,0.644,281
1/25/2019 14:45,7.921,75.51,1.852,308.7
1/25/2019 15:00,9.14,71.53,1.187,28.62
1/25/2019 15:15,8.86,71.45,1.416,292.1
1/25/2019 15:30,9.08,69.17,1.679,285
1/25/2019 15:45,8.8,68.78,1.477,307.1
1/25/2019 16:00,8.6,70.68,1.623,322.2
1/25/2019 16:15,8.6,70.77,1.592,307.5
1/25/2019 16:30,9.04,71.07,1.766,271.3
1/25/2019 16:45,8.84,71.02,1.853,307.1
1/25/2019 17:00,9.22,69.89,1.5,304.5
1/25/2019 17:15,8.74,71.93,1.954,293.9
1/25/2019 17:30,8.54,72.6,1.73,324.1
1/25/2019 17:45,8.3,74.15,1.546,287.5
1/25/2019 18:00,7.961,75.77,1.433,309.9
1/25/2019 18:15,7.857,76.25,1.194,331.7
1/25/2019 18:30,7.86,76.2,0.488,319.1
1/25/2019 18:45,7.576,76.79,0.276,22.17
1/25/2019 19:00,7.481,77.66,0,36.04
1/25/2019 19:15,7.04,80.8,0,36.07
1/25/2019 19:30,6.58,83.1,0,300.2
1/25/2019 19:45,6.099,85.4,0,262.7
1/25/2019 20:00,5.898,86.2,0,256.6
1/25/2019 20:15,5.677,88.2,0,238.1
1/25/2019 20:30,5.218,89.8,0,251
1/25/2019 20:45,5.399,90.9,0.248,260.1
1/25/2019 21:00,5.474,91.2,0.569,280.4
1/25/2019 21:15,5.075,92.3,0.238,248.7
1/25/2019 21:30,4.879,95.5,0.225,270.3
1/25/2019 21:45,4.717,94.7,0.253,237.9
1/25/2019 22:00,4.534,96.4,0,224.4
1/25/2019 22:15,4.681,96.4,0.211,260.9
1/25/2019 22:30,4.375,96.5,0,276.9
1/25/2019 22:45,4.555,96,0,276.8
1/25/2019 23:00,4.376,96.4,0,257.5
1/25/2019 23:15,4.839,93.3,0.229,286.8
1/25/2019 23:30,4.516,95,0.233,349.1
1/25/2019 23:45,4.136,95.6,0,348.9
1/26/2019 00:00,3.778,97,0,348.9
1/26/2019 00:15,3.593,97.8,0,348.6
1/26/2019 00:30,3.291,98.1,0,51.85
1/26/2019 00:45,3.07,98.4,0,48.58
1/26/2019 01:00,2.934,99,0,99.7
1/26/2019 01:15,2.891,99.4,0,99.3
1/26/2019 01:30,2.669,99.3,0,98.7
1/26/2019 01:45,2.55,99.4,0,97.8
1/26/2019 02:00,2.367,99.2,0,97.8
1/26/2019 02:15,2.335,99.5,0,97.8
1/26/2019 02:30,2.269,99.6,0,84.1
1/26/2019 02:45,2.07,99.6,0,78.4
1/26/2019 03:00,2.05,99.8,0,76.6
1/26/2019 03:15,2.07,100,0,74.98
1/26/2019 03:30,1.827,99.8,0,74.67
1/26/2019 03:45,1.927,100,0,74.73
1/26/2019 04:00,1.712,100,0,69.84
1/26/2019 04:15,1.509,100,0,64.94
1/26/2019 04:30,1.428,100,0.224,81.7
1/26/2019 04:45,1.27,100,0.228,80.7
1/26/2019 05:00,1.128,100,0.296,82.5
1/26/2019 05:15,0.988,100,0.228,128.6
1/26/2019 05:30,0.988,100,0,113.5
1/26/2019 05:45,1.127,100,0,100.7
1/26/2019 06:00,1.25,100,0,90.2
1/26/2019 06:15,1.432,100,0,54.53
1/26/2019 06:30,1.555,100,0,97.1
1/26/2019 06:45,1.73,100,0,85.8
1/26/2019 07:00,1.793,100,0.321,73
1/26/2019 07:15,1.972,100,0.259,72.92
1/26/2019 07:30,2.055,100,0.268,77.33
1/26/2019 07:45,2.114,100,0.216,47.58
1/26/2019 08:00,2.297,100,0.247,96.2
1/26/2019 08:15,2.31,100,0.212,127.1
1/26/2019 08:30,2.472,100,0.21,73.91
1/26/2019 08:45,2.492,100,0,73.23
1/26/2019 09:00,2.552,100,0.21,111.1
1/26/2019 09:15,2.671,100,0.514,68.36
1/26/2019 09:30,2.794,100,0.267,60.88
1/26/2019 09:45,2.93,100,0.506,75.29
1/26/2019 10:00,3.252,100,0.405,81
1/26/2019 10:15,3.414,100,0.218,92.3
1/26/2019 10:30,3.572,100,0.216,75.97
1/26/2019 10:45,3.775,99,0,66.12
1/26/2019 11:00,4.073,95.3,0,321.7
1/26/2019 11:15,4.172,93.2,0.722,351.6
1/26/2019 11:30,4.374,92.3,0.415,311.7
1/26/2019 11:45,4.317,92.9,1.218,321.3
1/26/2019 12:00,4.536,91.4,1.309,327.8
1/26/2019 12:15,4.559,91.6,0.907,27
1/26/2019 12:30,4.519,90.9,1.31,348.5
1/26/2019 12:45,4.797,89.5,0.785,337.3
1/26/2019 13:00,5.036,89.1,0.473,320.7
1/26/2019 13:15,5.137,88.5,0.703,279
1/26/2019 13:30,5.419,86.7,0.423,305
1/26/2019 13:45,5.378,86.5,0.449,218.8
1/26/2019 14:00,5.557,86.4,0.504,284
1/26/2019 14:15,5.742,86,0.752,331.3
1/26/2019 14:30,6.14,83.5,0.837,13.82
1/26/2019 14:45,6.199,83.9,0.675,316.7
1/26/2019 15:00,6.344,82.9,0.889,340.6
1/26/2019 15:15,6.399,82.5,1.048,43.25
1/26/2019 15:30,7.36,76.7,0.761,329.6
1/26/2019 15:45,7.661,75.09,0.3,266.3
1/26/2019 16:00,8.3,72.38,0.288,155.5
1/26/2019 16:15,7.202,78.09,0.388,54.56
1/26/2019 16:30,6.962,80.2,0.324,31.15
1/26/2019 16:45,6.83,81.5,0.419,51.35
1/26/2019 17:00,6.64,83,0.824,104.9
1/26/2019 17:15,6.402,84.5,0.599,67.11
1/26/2019 17:30,6.357,84.4,0.377,68.69
1/26/2019 17:45,6.003,87,0.231,76.4
1/26/2019 18:00,5.738,87.9,0,64.78
1/26/2019 18:15,5.54,89.1,0.236,54.74
1/26/2019 18:30,5.359,90.5,0,71.25
1/26/2019 18:45,5.154,91.1,0.848,58.45
1/26/2019 19:00,5.101,92.3,0.737,98.3
1/26/2019 19:15,4.918,92.3,0.378,63.58
1/26/2019 19:30,4.855,92.9,0.481,74.48
1/26/2019 19:45,4.676,93.5,0.219,86.4
1/26/2019 20:00,4.618,94.2,0.504,79.3
1/26/2019 20:15,4.478,94.8,0.447,54.07
1/26/2019 20:30,4.359,95.1,0.233,49.16
1/26/2019 20:45,4.196,96.6,0.514,73.34
1/26/2019 21:00,4.097,97.2,0.412,69.19
1/26/2019 21:15,3.957,98.1,0.657,64.57
1/26/2019 21:30,3.614,98.8,0.974,80.7
1/26/2019 21:45,3.495,99.7,0.837,77.76
1/26/2019 22:00,3.295,100,0.322,60.12
1/26/2019 22:15,3.153,100,0,15
1/26/2019 22:30,3.236,100,0.308,70.81
1/26/2019 22:45,3.213,100,0.914,74.24
1/26/2019 23:00,3.276,100,0.899,90.3
1/26/2019 23:15,3.295,100,0.983,82.9
1/26/2019 23:30,3.319,100,0.809,98.8
1/26/2019 23:45,3.272,100,0.268,89.2
1/27/2019 00:00,3.212,100,0,93.5
1/27/2019 00:15,3.149,100,0,72.36
1/27/2019 00:30,2.976,100,0.243,80.5
1/27/2019 00:45,2.771,100,0.494,101.9
1/27/2019 01:00,2.532,100,0.302,80.7
1/27/2019 01:15,2.349,100,0,69.38
1/27/2019 01:30,2.071,100,0,326.7
1/27/2019 01:45,2.095,100,0.224,94.8
1/27/2019 02:00,1.853,100,0.258,105
1/27/2019 02:15,1.949,100,0,109
1/27/2019 02:30,2.073,100,0,167.6
1/27/2019 02:45,2.229,100,0,169
1/27/2019 03:00,2.375,100,0,168.9
1/27/2019 03:15,2.597,100,0,198.7
1/27/2019 03:30,2.72,100,0,24.26
1/27/2019 03:45,2.656,100,0,316.8
1/27/2019 04:00,2.935,100,0,148.8
1/27/2019 04:15,3.257,100,0,159
1/27/2019 04:30,3.518,100,0.257,82.3
1/27/2019 04:45,3.797,100,0.246,86.8
1/27/2019 05:00,3.796,100,0.276,96.8
1/27/2019 05:15,3.755,100,0,27.32
1/27/2019 05:30,3.818,100,0,49.95
1/27/2019 05:45,3.818,100,0,107.2
1/27/2019 06:00,3.795,99.9,0,59.6
1/27/2019 06:15,3.777,100,0.216,53.58
1/27/2019 06:30,3.838,100,0,67.75
1/27/2019 06:45,3.834,100,0,64.59
1/27/2019 07:00,3.834,100,0,119.8
1/27/2019 07:15,3.894,100,0,351.2
1/27/2019 07:30,3.894,100,0,25.53
1/27/2019 07:45,3.933,100,0.23,307.8
1/27/2019 08:00,3.91,100,0.214,310.3
1/27/2019 08:15,3.897,100,0,238.1
1/27/2019 08:30,3.917,100,0.232,263.6
1/27/2019 08:45,3.897,100,0.297,312.8
1/27/2019 09:00,3.857,100,0.252,11.39
1/27/2019 09:15,3.857,100,0,267.1
1/27/2019 09:30,4.076,100,0,76.87
1/27/2019 09:45,4.02,100,0.233,96.9
1/27/2019 10:00,3.919,100,0.272,113.9
1/27/2019 10:15,3.959,100,0.394,55.17
1/27/2019 10:30,3.816,100,1.068,41.73
1/27/2019 10:45,3.879,100,0.722,66.65
1/27/2019 11:00,3.793,100,1.213,89.9
1/27/2019 11:15,3.916,100,0.865,73.89
1/27/2019 11:30,4.118,99,0.231,57.15
1/27/2019 11:45,4.015,98.6,0.803,339.7
1/27/2019 12:00,4.133,98.5,0.283,297.8
1/27/2019 12:15,4.256,98.4,0.279,315.4
1/27/2019 12:30,4.152,98.5,1.215,300.1
1/27/2019 12:45,4.279,98.3,0.494,329.3
1/27/2019 13:00,4.358,98.1,0.458,274.6
1/27/2019 13:15,4.377,97.3,0.788,287.2
1/27/2019 13:30,4.497,96.9,0.797,32.4
1/27/2019 13:45,4.899,94.8,0.371,305.6
1/27/2019 14:00,4.738,95.2,0.464,340.9
1/27/2019 14:15,4.599,96.1,0.801,0.047
1/27/2019 14:30,4.698,96.4,0.732,293.3
1/27/2019 14:45,4.599,96.3,0.52,132.9
1/27/2019 15:00,4.699,96.9,0.406,337.2
1/27/2019 15:15,4.838,97.2,0.363,214.3
1/27/2019 15:30,4.878,97.1,0.392,0.193
1/27/2019 15:45,4.658,97.3,0.592,262.1
1/27/2019 16:00,4.658,97.8,0.364,292.2
1/27/2019 16:15,4.579,98.2,0.361,273
1/27/2019 16:30,4.42,98.5,1.029,273.1
1/27/2019 16:45,4.597,99.1,0.414,313.1
1/27/2019 17:00,4.657,98.3,0,71.71
1/27/2019 17:15,4.63,98.1,0.233,285
1/27/2019 17:30,4.438,99.2,0.519,266.2
1/27/2019 17:45,4.318,100,0.581,207.8
1/27/2019 18:00,4.295,100,0.433,257.3
1/27/2019 18:15,4.257,100,0,326
1/27/2019 18:30,4.157,100,0.618,318.9
1/27/2019 18:45,4.058,100,0.435,278.7
1/27/2019 19:00,4.105,100,0.263,260.4
1/27/2019 19:15,3.935,100,0.536,236.1
1/27/2019 19:30,4.038,100,0.369,294.7
1/27/2019 19:45,4.075,100,0.346,301.7
1/27/2019 20:00,4.075,100,0.483,258.8
1/27/2019 20:15,4.155,100,0.323,245.6
1/27/2019 20:30,4.099,100,0.429,300.5
1/27/2019 20:45,4.148,100,0.888,0.164
1/27/2019 21:00,4.238,100,0.428,311.8
1/27/2019 21:15,4.338,100,0.432,311.4
1/27/2019 21:30,4.437,100,0.39,312.6
1/27/2019 21:45,4.554,100,0.673,239.9
1/27/2019 22:00,4.56,100,0.413,289.8
1/27/2019 22:15,4.58,100,0.309,249.5
1/27/2019 22:30,4.583,100,0.725,339.2
1/27/2019 22:45,4.556,100,1.187,337.5
1/27/2019 23:00,4.596,100,1.071,311.5
1/27/2019 23:15,4.576,100,1.543,303.8
1/27/2019 23:30,4.656,100,1.738,275.9
1/27/2019 23:45,4.799,100,1.4,337.1
1/28/2019 00:00,4.912,99.3,1.108,323.1
1/28/2019 00:15,4.958,98.6,0.768,22.83
1/28/2019 00:30,4.961,97.5,0.886,321.3
1/28/2019 00:45,4.901,97.6,0.982,283.2
1/28/2019 01:00,4.938,97.4,0.775,285.1
1/28/2019 01:15,4.958,97.6,0.804,309.6
1/28/2019 01:30,4.937,96.4,1.556,311
1/28/2019 01:45,5.097,95.4,2.067,287
1/28/2019 02:00,5.021,95.2,1.848,297.3
1/28/2019 02:15,4.921,95.4,2.683,310.9
1/28/2019 02:30,4.898,95.1,2.031,315.6
1/28/2019 02:45,4.898,94.9,2.315,316
1/28/2019 03:00,4.878,94.7,2.643,309.2
1/28/2019 03:15,4.842,94.7,2.088,292.5
1/28/2019 03:30,4.659,95.4,2.183,296.5
1/28/2019 03:45,4.716,94.8,1.992,344
1/28/2019 04:00,4.64,95.1,1.713,334
1/28/2019 04:15,4.561,95.3,1.604,0.526
1/28/2019 04:30,4.421,95.8,1.318,318.2
1/28/2019 04:45,4.361,95.8,1.388,305.6
1/28/2019 05:00,4.159,96.3,1.234,298.4
1/28/2019 05:15,4.079,97.4,1.358,336.7
1/28/2019 05:30,3.818,97.4,0.999,343.5
1/28/2019 05:45,3.716,98.4,1.201,307.5
1/28/2019 06:00,3.618,98.5,1.353,293
1/28/2019 06:15,3.558,99,1.431,309.3
1/28/2019 06:30,3.575,99.3,1.865,320.9
1/28/2019 06:45,3.375,99.6,1.504,306.7
1/28/2019 07:00,3.219,100,1.688,0.169
1/28/2019 07:15,3.033,100,1.652,311.4
1/28/2019 07:30,2.856,100,1.956,322.2
1/28/2019 07:45,2.773,100,0.966,311.2
1/28/2019 08:00,2.836,100,0.648,291.5
1/28/2019 08:15,2.673,100,0.382,273.3
1/28/2019 08:30,2.578,100,0.37,284
1/28/2019 08:45,2.213,100,0.473,272
1/28/2019 09:00,2.024,100,0.453,264.1
1/28/2019 09:15,1.871,100,0.63,304.5
1/28/2019 09:30,1.988,100,0.778,294.1
1/28/2019 09:45,2.217,100,0.748,310.6
1/28/2019 10:00,2.658,100,0.37,259.6
1/28/2019 10:15,2.859,100,0.474,269.4
1/28/2019 10:30,3.339,99.9,0.338,344.8
1/28/2019 10:45,4.018,96.4,0.743,277.3
1/28/2019 11:00,5.122,86.9,0.697,258
1/28/2019 11:15,7.085,71.48,0.505,26.2
1/28/2019 11:30,9.82,43.12,1.917,90.6
1/28/2019 11:45,10.09,40.33,2.603,59.73
1/28/2019 12:00,10.55,39.77,2.368,55.53
1/28/2019 12:15,10.91,37.56,3.199,96.1
1/28/2019 12:30,11.13,35.24,3.253,86.4
1/28/2019 12:45,11.13,35.23,2.932,78.54
1/28/2019 13:00,10.99,38.3,3.075,59.39
1/28/2019 13:15,10.79,39.73,2.231,69.29
1/28/2019 13:30,10.65,41.72,2.171,75.74
1/28/2019 13:45,10.91,38.48,1.767,71.66
1/28/2019 14:00,10.71,39.58,2.169,101.4
1/28/2019 14:15,10.43,40.64,1.942,88
1/28/2019 14:30,10.54,40.37,1.809,89.7
1/28/2019 14:45,10.83,39.17,1.223,43.71
1/28/2019 15:00,10.85,38.62,1.007,56.14
1/28/2019 15:15,11.06,39.07,1.069,77.99
1/28/2019 15:30,10.99,38.06,0.917,101.8
1/28/2019 15:45,11.57,36.44,0.363,208.8
1/28/2019 16:00,10.91,38.39,0.604,337.6
1/28/2019 16:15,10.64,38.01,1.278,69.78
1/28/2019 16:30,10.9,36.22,1.546,42.95
1/28/2019 16:45,11.7,33.07,1.014,81.1
1/28/2019 17:00,11.77,31.12,2.904,92.6
1/28/2019 17:15,11.85,29.23,3.633,55.77
1/28/2019 17:30,11.49,30.9,3.097,95.3
1/28/2019 17:45,11.14,31.57,3.076,77.11
1/28/2019 18:00,10.69,32.57,3.116,53.49
1/28/2019 18:15,10.33,34.27,2.277,104.5
1/28/2019 18:30,10.12,34.48,2.381,55.03
1/28/2019 18:45,10.11,34.84,2.683,46.52
1/28/2019 19:00,10.03,36.08,2.704,83.3
1/28/2019 19:15,9.88,36.41,3.003,66.28
1/28/2019 19:30,9.76,36.52,2.853,69.47
1/28/2019 19:45,9.74,36.29,2.948,85.5
1/28/2019 20:00,9.6,37.27,2.988,63.29
1/28/2019 20:15,9.35,39.51,2.907,117.3
1/28/2019 20:30,9.14,40.31,2.963,70.81
1/28/2019 20:45,9.02,40.85,3.486,57.18
1/28/2019 21:00,8.85,42.37,3.424,73.86
1/28/2019 21:15,8.64,43.52,3.554,79.12
1/28/2019 21:30,8.42,45.08,3.283,80.4
1/28/2019 21:45,8.34,45.52,3.052,64.29
1/28/2019 22:00,8.24,45.49,2.573,101.4
1/28/2019 22:15,8.28,45.28,3.48,88.1
1/28/2019 22:30,8.22,45.69,4.439,68.35
1/28/2019 22:45,8.06,46.39,4.646,46.56
1/28/2019 23:00,7.804,47.84,3.626,67.3
1/28/2019 23:15,7.801,47.13,3.926,38.89
1/28/2019 23:30,7.522,48.11,2.483,69.4
1/28/2019 23:45,7.18,51.81,1.56,77.75
1/29/2019 00:00,6.56,53.02,0.914,112
1/29/2019 00:15,6.04,57.42,1.218,134.1
1/29/2019 00:30,5.619,60.89,1.724,115.7
1/29/2019 00:45,5.298,62.32,1.045,105.2
1/29/2019 01:00,5.18,61.03,0.885,114.6
1/29/2019 01:15,5.441,61.77,1.095,78.83
1/29/2019 01:30,5.178,60.1,0.253,49.27
1/29/2019 01:45,4.478,64.32,0.283,140.6
1/29/2019 02:00,4.579,63.59,0.322,64.71
1/29/2019 02:15,4.936,62.51,1.403,53.52
1/29/2019 02:30,4.696,64.35,1.608,108.1
1/29/2019 02:45,4.417,65.96,1.108,132.3
1/29/2019 03:00,4.114,66.96,0.614,146.2
1/29/2019 03:15,3.693,69.09,0.225,135.5
1/29/2019 03:30,3.994,67.5,0.958,121.4
1/29/2019 03:45,4.034,66.64,0.378,130.8
1/29/2019 04:00,3.992,66.78,0.315,104.7
1/29/2019 04:15,4.029,66.04,0.796,122.2
1/29/2019 04:30,3.935,66.45,1.342,108.8
1/29/2019 04:45,3.715,67.87,0.833,104.2
1/29/2019 05:00,3.332,68.99,0,149.3
1/29/2019 05:15,3.161,69.96,0,208.9
1/29/2019 05:30,3.472,67.88,0.285,248.9
1/29/2019 05:45,3.053,69.69,0,266.1
1/29/2019 06:00,3.314,67.71,0.224,62.16
1/29/2019 06:15,3.331,67.41,0.447,128.8
1/29/2019 06:30,3.211,69.58,0.298,129
1/29/2019 06:45,3.33,68.71,0.298,78.96
1/29/2019 07:00,2.033,76.61,0.23,304.5
1/29/2019 07:15,1.542,81.9,0,338.9
1/29/2019 07:30,2.03,78.08,0,313.6
1/29/2019 07:45,1.954,78.08,0.21,64.97
1/29/2019 08:00,1.997,76.34,0.374,72.51
1/29/2019 08:15,3.997,63.17,0.916,79.73
1/29/2019 08:30,4.536,61.46,2.096,79.24
1/29/2019 08:45,4.375,62.19,1.859,60.67
1/29/2019 09:00,4.436,62.03,2.121,75.57
1/29/2019 09:15,4.855,60.59,1.943,77.72
1/29/2019 09:30,5.294,59.43,2.527,93.8
1/29/2019 09:45,5.62,59.77,2.128,21.8
1/29/2019 10:00,4.239,74.15,0.74,248.1
1/29/2019 10:15,4.297,76.32,0.873,303.2
1/29/2019 10:30,4.86,70.49,1.318,298
1/29/2019 10:45,6.22,58.15,0.667,64.29
1/29/2019 11:00,7.141,59.02,1.556,12.01
1/29/2019 11:15,8.44,47.62,3.031,63.77
1/29/2019 11:30,8.8,46.99,2.926,108.5
1/29/2019 11:45,9.14,45.3,3.222,62.12
1/29/2019 12:00,9.51,44.57,3.277,53.5
1/29/2019 12:15,9.6,44.41,3.133,66.42
1/29/2019 12:30,9.88,44.74,3.011,95.2
1/29/2019 12:45,10.04,43.62,2.925,115.7
1/29/2019 13:00,10.08,44.24,2.898,72.43
1/29/2019 13:15,10.37,43,2.723,147.3
1/29/2019 13:30,10.5,41.81,2.878,97.2
1/29/2019 13:45,10.82,42.17,2.936,111.3
1/29/2019 14:00,10.92,41.81,3.419,69.13
1/29/2019 14:15,10.94,41.48,3.613,33.73
1/29/2019 14:30,11.15,40.44,3.535,68.69
1/29/2019 14:45,11.11,41.09,3.613,86.9
1/29/2019 15:00,11.23,40.97,3.305,108.4
1/29/2019 15:15,11.45,40.01,2.992,113.7
1/29/2019 15:30,11.23,41.07,3.478,86.1
1/29/2019 15:45,11.27,40.61,3.457,322
1/29/2019 16:00,11.2,40.78,3.116,90.6
1/29/2019 16:15,11.14,40.72,3.413,101.4
1/29/2019 16:30,11.11,40.94,2.928,107.8
1/29/2019 16:45,10.8,41.34,2.861,69.28
1/29/2019 17:00,10.5,42.58,2.463,131.8
1/29/2019 17:15,10.02,44.7,2.644,112.7
1/29/2019 17:30,9.54,46.24,2.343,125.1
1/29/2019 17:45,8.88,46.97,2.665,119.1
1/29/2019 18:00,8.12,49.63,2.604,59.48
1/29/2019 18:15,7.702,51.63,2.668,116
1/29/2019 18:30,7.263,52.02,2.747,76.76
1/29/2019 18:45,6.939,53.49,2.968,78.36
1/29/2019 19:00,6.661,54.11,2.818,61.23
1/29/2019 19:15,6.499,54.41,2.665,83.3
1/29/2019 19:30,6.38,55.02,2.553,107.6
1/29/2019 19:45,6.221,55.19,2.72,121.1
1/29/2019 20:00,6.039,56.61,2.628,92.3
1/29/2019 20:15,5.897,56.92,2.523,102.1
1/29/2019 20:30,5.82,57.84,2.588,99
1/29/2019 20:45,5.719,57.8,3.083,114.1
1/29/2019 21:00,5.599,58.04,2.964,61.15
1/29/2019 21:15,5.48,58.66,3.003,110.1
1/29/2019 21:30,5.417,58.6,2.888,117.6
1/29/2019 21:45,5.357,59.23,2.809,137.8
1/29/2019 22:00,5.218,59.83,2.303,127.6
1/29/2019 22:15,5.102,60.9,1.728,119.2
1/29/2019 22:30,4.92,60.87,1.358,115.9
1/29/2019 22:45,4.837,61.94,1.438,93.5
1/29/2019 23:00,4.781,62.13,1.343,56.77
1/29/2019 23:15,4.696,61.63,1.376,88.1
1/29/2019 23:30,4.593,62.48,1.578,104.3
1/29/2019 23:45,4.553,62.49,1.708,94.3
1/30/2019 00:00,4.5,62.8,1.851,81.1
1/30/2019 00:15,4.48,63.06,1.961,69.58
1/30/2019 00:30,4.377,63.5,2.277,138.1
1/30/2019 00:45,4.277,63.66,2.575,103.5
1/30/2019 01:00,4.137,63.96,2.479,115.8
1/30/2019 01:15,4.081,64,2.227,130.7
1/30/2019 01:30,4.038,64.14,1.884,83.7
1/30/2019 01:45,4.038,64.04,1.897,98.1
1/30/2019 02:00,4.011,63.92,1.778,106.9
1/30/2019 02:15,3.856,64.31,1.452,90.4
1/30/2019 02:30,3.793,64.8,1.208,164
1/30/2019 02:45,3.694,64.92,0.633,107.2
1/30/2019 03:00,3.595,65.61,0.659,109.9
1/30/2019 03:15,3.336,66.89,0.285,78.58
1/30/2019 03:30,3.114,67.95,0.233,143.6
1/30/2019 03:45,2.976,68.67,0,98.6
1/30/2019 04:00,2.834,68.94,0.238,139.1
1/30/2019 04:15,3.011,68.05,0.403,179
1/30/2019 04:30,3.095,67.65,0.658,120.7
1/30/2019 04:45,3.15,67.6,1.052,111.2
1/30/2019 05:00,3.017,68.86,0.746,107.5
1/30/2019 05:15,2.893,69.05,0.238,110.2
1/30/2019 05:30,2.648,70.04,0,128.2
1/30/2019 05:45,2.579,70.69,0,103.4
1/30/2019 06:00,2.311,72.07,0.229,96.3
1/30/2019 06:15,1.733,74.87,0,77.08
1/30/2019 06:30,1.531,76.78,0,27.51
1/30/2019 06:45,1.253,83,0,0.871
